assestment;text;author;source;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN
Fałsz;Podatek PIT, czyli od osób fizycznych, jest rozliczany rocznie i takie zmiany podatkowe [jak zmiana kwoty wolnej od podatku- przyp.red] należy wprowadzić do 30 listopada.;Henryk Kowalczyk;['wypowiedź'];Podatek PIT, czyli od osób fizycznych, jest rozliczany rocznie i takie zmiany podatkowe jak zmiana kwoty wolnej od podatku- przyp.red należy wprowadzić do 30 listopada.;-0.00899549014866352;-0.00899549014866352;24.0;22.0;2.0;1.0;0.20833333333333334;0.041666666666666664;0.3333333333333333
Prawda;Państwa firma to jedna z największych kopalni węgla brunatnego w Europie. Największa w Europie elektrownia [Bełchatów], która zaspokaja ponad 20% polskiego zapotrzebowania na energię elektryczną.;Andrzej Duda;Wystąpienie w Bełchatowie, 4.12.2015 r.;Państwa firma to jedna z największych kopalni węgla brunatnego w Europie. Największa w Europie elektrownia Bełchatów, która zaspokaja ponad 20% polskiego zapotrzebowania na energię elektryczną.;0.027206240221858025;-0.014923421666026115;24.0;24.0;3.0;5.0;0.16666666666666666;0.0;0.2916666666666667
Fałsz;Jeśli jakieś państwo [Polska] posiada 90 proc. europejskich zasobów węgla, opiera się w zdecydowanej części na węglu (...).;Andrzej Duda;Wystąpienie w Bełchatowie, 4.12.2015 r.;Jeśli jakieś państwo Polska posiada 90 proc. europejskich zasobów węgla, opiera się w zdecydowanej części na węglu .;-0.2056095004081726;-0.2056095004081726;17.0;17.0;1.0;2.0;0.23529411764705882;0.058823529411764705;0.17647058823529413
Prawda;Wprowadziliśmy roczne urlopy rodzicielskie, dofinansowanie żłobków, wybudowanie 2 500 miejsc opieki nad maluchami do lat 3, dofinansowanie przedszkoli, darmowy podręcznik.;Władysław Kosiniak-Kamysz;Polskie Radio Program III, 01.12.2015;Wprowadziliśmy roczne urlopy rodzicielskie, dofinansowanie żłobków, wybudowanie 2 500 miejsc opieki nad maluchami do lat 3, dofinansowanie przedszkoli, darmowy podręcznik.;-0.00899549014866352;-0.00899549014866352;19.0;19.0;3.0;0.0;0.15789473684210525;0.0;0.5263157894736842
Prawda;Mamy najniższe bezrobocie od siedmiu lat.;Władysław Kosiniak-Kamysz;Polskie Radio Program III, 01.12.2015;Mamy najniższe bezrobocie od siedmiu lat.;0.003536875592544675;0.003536875592544675;6.0;6.0;1.0;0.0;0.16666666666666666;0.0;0.3333333333333333
Prawda;Największa ilość Polaków od 1989 roku ma pracę, ponad 16 milionów.;Władysław Kosiniak-Kamysz;Polskie Radio Program III, 01.12.2015;Największa ilość Polaków od 1989 roku ma pracę, ponad 16 milionów.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;4.0;1.0;0.09090909090909091;0.0;0.18181818181818182
Fałsz;PO zmieniło również zakres badania spraw przez TK i możliwość wnikania na system prawny w Polsce.;Stanisław Karczewski;['wypowiedź'];PO zmieniło również zakres badania spraw przez TK i możliwość wnikania na system prawny w Polsce.;0.03316165879368782;0.03316165879368782;16.0;16.0;2.0;3.0;0.0625;0.0;0.4375
Fałsz;na administrowanie Unią Europejską jest mniej więcej 7% [budżetu Unii Europejskiej];Róża Thun;['wypowiedź'];na administrowanie Unią Europejską jest mniej więcej 7% budżetu Unii Europejskiej;-0.10976236313581467;-0.10976236313581467;12.0;12.0;0.0;1.0;0.08333333333333333;0.0;0.4166666666666667
Prawda;Trzy czwarte spraw, które trafiają do Trybunału, to są skargi konstytucyjne.;Adam Bodnar;Salon Polityczny Trójki, 30.11.2015;Trzy czwarte spraw, które trafiają do Trybunału, to są skargi konstytucyjne.;-0.00899549014866352;-0.11547607276588678;11.0;11.0;0.0;1.0;0.2727272727272727;0.09090909090909091;0.36363636363636365
Fałsz;Znamy też szereg przypadków, kiedy deficyt był powyżej 3% [PKB], a Bruksela procedury nadmiernego deficytu nie wszczynała.;Mateusz Morawiecki;Dziś wieczorem w TVP1, 27.11.2015 r.;Znamy też szereg przypadków, kiedy deficyt był powyżej 3% PKB, a Bruksela procedury nadmiernego deficytu nie wszczynała.;-0.034897126257419586;-0.034897126257419586;18.0;17.0;2.0;1.0;0.1111111111111111;0.05555555555555555;0.2222222222222222
Fałsz;Przypomnę, że 5 lat temu deficyt był 8% [PKB].;Mateusz Morawiecki;Dziś wieczorem w TVP1, 27.11.2015 r.;Przypomnę, że 5 lat temu deficyt był 8% PKB.;-0.15687814354896545;-0.15687814354896545;10.0;10.0;1.0;0.0;0.1;0.0;0.2
Prawda;Deficyt budżetowy, który do tej pory był zaplanowany na przyszły rok na poziomie ponad 2,8% [PKB]. ;Mateusz Morawiecki;Dziś wieczorem w TVP1, 27.11.2015 r.;Deficyt budżetowy, który do tej pory był zaplanowany na przyszły rok na poziomie ponad 2,8% PKB. ;-0.00899549014866352;-0.00899549014866352;16.0;16.0;1.0;0.0;0.1875;0.0;0.25
Prawda;(...) w przyszłym roku to Polska właśnie będzie przewodniczyć krajom Grupy Wyszehradzkiej.;Stanisław Karczewski;['wypowiedź']; w przyszłym roku to Polska właśnie będzie przewodniczyć krajom Grupy Wyszehradzkiej.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;2.0;2.0;0.2727272727272727;0.0;0.36363636363636365
Prawda;Przecież w Turcji znajduje się około 2 milionów Syryjczyków.;Stanisław Karczewski;['wypowiedź'];Przecież w Turcji znajduje się około 2 milionów Syryjczyków.;-0.06052578613162041;-0.06052578613162041;9.0;9.0;2.0;1.0;0.0;0.1111111111111111;0.1111111111111111
Fałsz;Uważam, że Polska przyjęła – przypomnę, będąc krajem chrześcijańskim – przyjęła 90 tysięcy muzułmanów, Czeczenów, a myślę, że tak, to jest sygnał, że my jesteśmy społeczeństwem otwartym, tolerancyjnym...;Ryszard Czarnecki;['wypowiedź'];Uważam, że Polska przyjęła – przypomnę, będąc krajem chrześcijańskim – przyjęła 90 tysięcy muzułmanów, Czeczenów, a myślę, że tak, to jest sygnał, że my jesteśmy społeczeństwem otwartym, tolerancyjnym...;-0.02242361381649971;-0.0798702435567975;23.0;23.0;8.0;1.0;0.13043478260869565;0.13043478260869565;0.2608695652173913
Prawda;Marcin Zaborski – Związek Nauczycielstwa Polskiego w swoim oświadczeniu bardzo krytycznie pisze o pomyśle wygaszenia gimnazjów.;Anna Zalewska;Polskie Radio Program III, 13.11.2015;Marcin Zaborski – Związek Nauczycielstwa Polskiego w swoim oświadczeniu bardzo krytycznie pisze o pomyśle wygaszenia gimnazjów.;-0.031083224341273308;-0.031083224341273308;15.0;15.0;3.0;1.0;0.06666666666666667;0.13333333333333333;0.2
Nieweryfikowalne;Przypominam, że w ciągu ostatnich 8 lat prawie 8 tysięcy nauczycieli straciło pracę.;Anna Zalewska;Polskie Radio Program III, 13.11.2015;Przypominam, że w ciągu ostatnich 8 lat prawie 8 tysięcy nauczycieli straciło pracę.;-0.19267331063747406;-0.19267331063747406;12.0;12.0;1.0;0.0;0.16666666666666666;0.08333333333333333;0.3333333333333333
Prawda;To niemoralne żeby w XXI wieku zmuszać nauczycieli do dodatkowych dwóch godzin [tzw. godziny karciane] udając, że nie są to dodatkowe godziny pracy, nie płacąc im za to (...) tutaj trzeba zmienić ustawę – Karta Nauczyciela.;Anna Zalewska;Polskie Radio Program III, 13.11.2015;To niemoralne żeby w XXI wieku zmuszać nauczycieli do dodatkowych dwóch godzin tzw. godziny karciane udając, że nie są to dodatkowe godziny pracy, nie płacąc im za to tutaj trzeba zmienić ustawę – Karta Nauczyciela.;-0.47812601923942566;-0.3591821566224098;31.0;27.0;2.0;1.0;0.1935483870967742;0.03225806451612903;0.3225806451612903
Prawda;Zresztą, zgadzam się z Jarosławem Kaczyńskim, że nikt tak naprawdę, poza jednym przypadkiem 20 lat, nie został rozliczony przed Trybunałem Stanu za swoje działania.;Adam Bielan;Jeden na jeden, TVN24, 26.11.2015;Zresztą, zgadzam się z Jarosławem Kaczyńskim, że nikt tak naprawdę, poza jednym przypadkiem 20 lat, nie został rozliczony przed Trybunałem Stanu za swoje działania.;-0.4907292425632477;-0.2356274938210845;24.0;24.0;0.0;2.0;0.20833333333333334;0.041666666666666664;0.16666666666666666
Fałsz;Witold Waszczykowski był w czasie incydentu gruzińskiego bodajże zastępcą szefa Biura Bezpieczeństwa Narodowego.;Marek Opioła;['wypowiedź'];Witold Waszczykowski był w czasie incydentu gruzińskiego bodajże zastępcą szefa Biura Bezpieczeństwa Narodowego.;0.010970914736390114;0.010970914736390114;13.0;13.0;3.0;2.0;0.15384615384615385;0.0;0.38461538461538464
Prawda;Panie redaktorze, krótka pamięć. Nie pamięta pan? Agencja Bezpieczeństwa Wewnętrznego – w CAT-cie został zarejestrowany śp. Lech Kaczyński do bazy danych.;Marek Opioła;['wypowiedź'];Panie redaktorze, krótka pamięć. Nie pamięta pan? Agencja Bezpieczeństwa Wewnętrznego – w CAT-cie został zarejestrowany śp. Lech Kaczyński do bazy danych.;-0.21477897465229034;-0.11491621192544699;22.0;21.0;5.0;2.0;0.09090909090909091;0.0;0.36363636363636365
Prawda;Sędziowie TK powinni zacząć pracę w listopadzie, nie zaczęli tylko dlatego, że Prezydent Duda nie odebrał od nich ślubowania.;Katarzyna Lubnauer;['wypowiedź'];Sędziowie TK powinni zacząć pracę w listopadzie, nie zaczęli tylko dlatego, że Prezydent Duda nie odebrał od nich ślubowania.;-0.07481367886066437;-0.07481367886066437;18.0;18.0;4.0;3.0;0.05555555555555555;0.05555555555555555;0.2222222222222222
Prawda;Platforma nagięła prawo i powołała pięciu członków trybunału. Powinni powołać trzech.;Ryszard Petru;['wypowiedź'];Platforma nagięła prawo i powołała pięciu członków trybunału. Powinni powołać trzech.;-0.00899549014866352;-0.02552563852320115;11.0;11.0;2.0;1.0;0.0;0.0;0.2727272727272727
Nieweryfikowalne;Wyłudzenia VAT-u są na ogromną skalę, bo to przecież głównie z powodu braku dochodów z podatku VAT na około 13,5 miliarda złotych ten budżet się nie domyka.;Henryk Kowalczyk;RMF FM, 1.12.2015;Wyłudzenia VAT-u są na ogromną skalę, bo to przecież głównie z powodu braku dochodów z podatku VAT na około 13,5 miliarda złotych ten budżet się nie domyka.;-0.10794861614704132;-0.10794861614704132;26.0;26.0;3.0;1.0;0.11538461538461539;0.07692307692307693;0.3076923076923077
Nieweryfikowalne;Chciałem powiedzieć, że Polska – najbardziej intensywny plac budowy pod tym względem w Europie – w ciągu ostatnich 14 miesięcy wybudowała 35 tys. km sieci światłowodowej, właśnie pod Internet i usługi informatyczne. Wraz z poprzednio wybudowanymi 8 tys. to ponad 40-tysięczna sieć, która oplotła cały kraj.;Andrzej Halicki;stenogram z posiedzenia Sejmu, 18.11.2015;Chciałem powiedzieć, że Polska – najbardziej intensywny plac budowy pod tym względem w Europie – w ciągu ostatnich 14 miesięcy wybudowała 35 tys. km sieci światłowodowej, właśnie pod Internet i usługi informatyczne. Wraz z poprzednio wybudowanymi 8 tys. to ponad 40-tysięczna sieć, która oplotła cały kraj.;-0.00899549014866352;-0.06020974864562353;43.0;43.0;4.0;2.0;0.23255813953488372;0.09302325581395349;0.20930232558139536
Fałsz;Dobrze, że w wystąpieniu pani premier Szydło został dostrzeżony polski przemysł obronny, z kontynuacją lokowania w nim większości zamówień. W ubiegłym roku było to blisko 70% zamówień dla armii.;Tomasz Siemoniak;posiedzenie Sejmu, 18.11.2015;Dobrze, że w wystąpieniu pani premier Szydło został dostrzeżony polski przemysł obronny, z kontynuacją lokowania w nim większości zamówień. W ubiegłym roku było to blisko 70% zamówień dla armii.;-0.00899549014866352;-0.00899549014866352;28.0;27.0;3.0;2.0;0.14285714285714285;0.10714285714285714;0.32142857142857145
Prawda;Platforma zostawia wam kraj w trudnej sytuacji fiskalnej. Bardzo wysoki dług, to jest ponad połowa naszego PKB, maksymalny deficyt, 2,9% PKB.;Ryszard Petru;['wypowiedź'];Platforma zostawia wam kraj w trudnej sytuacji fiskalnej. Bardzo wysoki dług, to jest ponad połowa naszego PKB, maksymalny deficyt, 2,9% PKB.;-0.00899549014866352;0.14039308484643698;21.0;21.0;0.0;1.0;0.19047619047619047;0.047619047619047616;0.2857142857142857
Fałsz;Jest to największy rząd w historii.;Sławomir Neumann;['wypowiedź'];Jest to największy rząd w historii.;-0.19899526238441467;-0.19899526238441467;6.0;6.0;1.0;0.0;0.16666666666666666;0.0;0.3333333333333333
Prawda;Już powstały centra łączące badania naukowe z gospodarką, gdzie wynalazki naukowe mają być wprowadzane do gospodarki.;Sławomir Neumann;['wypowiedź'];Już powstały centra łączące badania naukowe z gospodarką, gdzie wynalazki naukowe mają być wprowadzane do gospodarki.;-0.00899549014866352;-0.00899549014866352;15.0;15.0;0.0;1.0;0.26666666666666666;0.06666666666666667;0.4
Manipulacja;Bezpłatna pomoc prawna, o której pani Premier Szydło mówi, dzisiaj istnieje. Osoby o niższych dochodach mogą dziś z niej korzystać. To już jest zrobione.;Sławomir Neumann;['wypowiedź'];Bezpłatna pomoc prawna, o której pani Premier Szydło mówi, dzisiaj istnieje. Osoby o niższych dochodach mogą dziś z niej korzystać. To już jest zrobione.;0.04829386994242668;0.05248130361239115;23.0;23.0;0.0;1.0;0.2608695652173913;0.043478260869565216;0.34782608695652173
Prawda;Udział inwestycji w PKB wynosi dziś ok. 20% a to jest niewiele, także w porównaniu z krajami naszej części Europy. Na przykład Czechy w niektórych latach dochodziły do 30% (...) Chiny osiągają 47% a niektóre innych kraje azjatyckie znacznie przekraczają 30% PKB.;Beata Szydło;['wypowiedź'];Udział inwestycji w PKB wynosi dziś ok. 20% a to jest niewiele, także w porównaniu z krajami naszej części Europy. Na przykład Czechy w niektórych latach dochodziły do 30% Chiny osiągają 47% a niektóre innych kraje azjatyckie znacznie przekraczają 30% PKB.;-0.00899549014866352;-0.04085574019700289;37.0;36.0;5.0;4.0;0.08108108108108109;0.05405405405405406;0.2972972972972973
Prawda;Jan Wróbel: Wiceminister powiedział: „Nie myśli Pani chyba, że dalej będzie prowadzić takie wywiady.”;Marzena Machałek;['wypowiedź'];Jan Wróbel: Wiceminister powiedział: „Nie myśli Pani chyba, że dalej będzie prowadzić takie wywiady.”;-0.2554817497730255;-0.15268247947096825;14.0;14.0;0.0;1.0;0.07142857142857142;0.07142857142857142;0.21428571428571427
Fałsz;Nie wiemy jaki będzie skład orzekający [Trybunału Konstytucyjnego] 3 grudnia [na dzień 27.11.2015].;Sławomir Neumann;['wypowiedź'];Nie wiemy jaki będzie skład orzekający Trybunału Konstytucyjnego 3 grudnia na dzień 27.11.2015.;-0.2834145128726959;-0.2834145128726959;16.0;16.0;1.0;4.0;0.3125;0.0;0.25
Prawda;Prawo i Sprawiedliwość ma zamiar w środę wybrać nowych pięciu sędziów [Trybunału Konstytucyjnego] na podstawie tej ustawy z którą się nie zgadzają, z czerwca, bo przecież ta dzisiaj działa.;Sławomir Neumann;['wypowiedź'];Prawo i Sprawiedliwość ma zamiar w środę wybrać nowych pięciu sędziów Trybunału Konstytucyjnego na podstawie tej ustawy z którą się nie zgadzają, z czerwca, bo przecież ta dzisiaj działa.;-0.28137701749801636;-0.28137701749801636;28.0;27.0;2.0;2.0;0.10714285714285714;0.07142857142857142;0.35714285714285715
Prawda;W Polsce mamy dwie instytucje, które chronią Konstytucję. Strażnikiem Konstytucji powinien być prezydent. (...) Drugim jest Trybunał Konstytucyjny. ;Sławomir Neumann;['wypowiedź'];W Polsce mamy dwie instytucje, które chronią Konstytucję. Strażnikiem Konstytucji powinien być prezydent. Drugim jest Trybunał Konstytucyjny. ;-0.00899549014866352;-0.08047718120117982;17.0;17.0;0.0;2.0;0.23529411764705882;0.0;0.35294117647058826
Prawda;Trybunał [Konstytucyjny] orzeka tylko w zakresie zaskarżenia.;Andrzej Rzepliński;['wypowiedź'];Trybunał Konstytucyjny orzeka tylko w zakresie zaskarżenia.;-0.14997901022434235;-0.14997901022434235;7.0;7.0;1.0;1.0;0.14285714285714285;0.0;0.42857142857142855
Manipulacja;W Kazachstanie żeby wyrzucić sędziów którzy się nie podobali Nazarbajewowi [prezydentowi Kazachstanu] nazwa sądu została zmieniona z sądu konstytucyjnego republiki na radę konstytucyjną republiki, to była podstawa do wyrzucenia całego składu.;Andrzej Rzepliński;['wypowiedź'];W Kazachstanie żeby wyrzucić sędziów którzy się nie podobali Nazarbajewowi prezydentowi Kazachstanu nazwa sądu została zmieniona z sądu konstytucyjnego republiki na radę konstytucyjną republiki, to była podstawa do wyrzucenia całego składu.;-0.41016635298728943;-0.4596883952617645;29.0;29.0;1.0;3.0;0.10344827586206896;0.06896551724137931;0.3793103448275862
Fałsz;Trybunał Konstytucyjny Węgier nie może kontrolować przepisów dotyczących prawa finansowego, w tym zakresie został osłabiony.;Andrzej Rzepliński;['wypowiedź'];Trybunał Konstytucyjny Węgier nie może kontrolować przepisów dotyczących prawa finansowego, w tym zakresie został osłabiony.;-0.11303084343671799;-0.15868081990629435;15.0;15.0;1.0;1.0;0.26666666666666666;0.0;0.26666666666666666
Prawda;W konstytucji [Węgier] uchwalonej przez partię Fides wydłużony został czas kadencji sędziego [sądu konstytucyjnego] z 9 do 12 lat i jest powiedziane, że parlament wybiera na prezesa sędziego do końca jego kadencji.;Andrzej Rzepliński;['wypowiedź'];W konstytucji Węgier uchwalonej przez partię Fides wydłużony został czas kadencji sędziego sądu konstytucyjnego z 9 do 12 lat i jest powiedziane, że parlament wybiera na prezesa sędziego do końca jego kadencji.;-0.00899549014866352;-0.00899549014866352;29.0;30.0;3.0;3.0;0.2413793103448276;0.0;0.3448275862068966
