assestment;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN;e0;e1;e2;e3;e4
Prawda;Pan wniósł do Sejmu i pchał na siłę projekt ustawy zmieniającej zasady zgromadzeń publicznych... po czym w Trybunale Konstytucyjnym stwierdzono niezgodność tej ustawy z Konstytucją w kilku punktach.;-0.4379153847694397;-0.4379153847694397;26.0;26.0;2.0;3.0;0.1153846153846153;0.0384615384615384;0.3461538461538461;0.33284238;11.589856;10.313058;18.694061;4.6273327
Manipulacja;Lata 2005-07 – wtedy wzrost PKB wynosił 7 %.;-0.0089954901486635;-0.0089954901486635;9.0;9.0;0.0;2.0;0.0;0.1111111111111111;0.2222222222222222;-1.908537;10.201808;11.955559;15.827174;6.440268
Manipulacja;Warto pamiętać Panie Pośle, że w czasie rządów PiS- u państwo wydawaliście na modernizację polskich sił zbrojnych mniej więcej 4 mld złotych. Dzisiaj rocznie wydajemy ponad 8 mld.;-0.0987703204154968;-0.0701384851709008;28.0;28.0;3.0;2.0;0.0714285714285714;0.1785714285714285;0.25;-1.4534104;11.157511;12.286399;16.65863;5.734631
Manipulacja;Pan jednoznacznie opowiedział się za tym, że Unia Europejska powinna bardziej restrykcyjnie wprowadzać limity emisji gazów cieplarnianych i szkodliwych pyłów. No przecież to jest zabójstwo dla polskiego górnictwa... Pan to wypełnił w ankiecie na eurodeputowanego.;-0.0566285699605941;-0.0194770103941361;33.0;32.0;2.0;2.0;0.1818181818181818;0.1515151515151515;0.2727272727272727;-0.5482682;11.041986;10.498095;17.927189;4.6801224
Prawda;Nie słyszałem o innym sukcesie większym niż wpłynięcie na stanowisko Prezydenta Stanów Zjednoczonych. Uczyniłem to skutecznie. Pan prezydent Obama wyjaśnił, że nie miał złych intencji używając określenia polskie obozy zagłady.;-0.2029448598623275;-0.1659561321139335;30.0;28.0;3.0;3.0;0.2;0.0333333333333333;0.3333333333333333;0.40245947;10.557032;9.831376;17.431234;5.420521
Manipulacja;W 2011 roku na uroczystości upamiętniające ofiary w Jedwabnem wysłał pan list... w tym liście m.in. zawarł pan takie stwierdzenie “naród ofiar był także sprawcą”;-0.290056437253952;-0.2299207225441932;23.0;21.0;3.0;3.0;0.0434782608695652;0.0;0.4347826086956521;0.2806136;10.692739;10.652396;18.015211;4.9967017
Prawda;Zaprosiłem następny szczyt NATO do Warszawy.;0.1249970495700836;0.1249970495700836;6.0;6.0;0.0;2.0;0.0;0.0;0.1666666666666666;0.65399176;10.381771;10.308182;17.191183;4.9336534
Manipulacja;Pana partia Platforma Obywatelska buduje gazoport od 8 lat.;-0.3330691456794739;-0.3330691456794739;9.0;9.0;0.0;1.0;0.1111111111111111;0.0;0.5555555555555556;0.32096675;10.940827;10.627361;16.446838;5.8300753
Prawda;Dwukrotnie zmienialiście budżet z powodu dziury budżetowej, ostatni raz w 2013 r.;-0.0553311556577682;-0.0553311556577682;12.0;12.0;2.0;1.0;0.25;0.0833333333333333;0.4166666666666667;-1.3692263;11.158337;12.426483;16.040014;6.217762
Prawda;Płacimy za gaz więcej niż Niemcy.;-0.5407736897468567;-0.5407736897468567;6.0;6.0;0.0;1.0;0.0;0.0;0.1666666666666666;-0.9506615;10.106525;10.555161;15.0604315;5.422227
Prawda;Emerytura minimalna wynosi 880 zł.;-0.0705701857805252;-0.0705701857805252;5.0;5.0;0.0;0.0;0.2;0.0;0.2;-1.598266;11.391735;11.794314;16.054966;6.792682
Manipulacja;Pana ugrupowanie (PiS) zawsze blokowało rozwiązania jak JOW- y i niefinansowanie partii z budżetu.;-0.140919491648674;-0.140919491648674;15.0;15.0;4.0;1.0;0.0;0.0666666666666666;0.4666666666666667;-0.9143599;11.3231125;12.890641;15.879659;5.8002744
Prawda;W zachodnich Niemczech są bazy wojska amerykańskiego.;-0.1773117035627365;-0.1773117035627365;7.0;7.0;0.0;1.0;0.2857142857142857;0.0;0.2857142857142857;-0.40774107;10.462747;9.98115;15.569047;5.825415
Manipulacja;Największa liczba Polaków emigrowała w czasie rządów PiS- u, nawet 0,5 mln rocznie, dziś to jest 50-60 tysięcy, 8 razy mniej.;-0.0089954901486635;-0.1626065159216523;23.0;23.0;4.0;2.0;0.0869565217391304;0.0434782608695652;0.1304347826086956;-2.047195;11.2730665;11.284991;16.227762;6.360766
Prawda;Finansowanie armii na poziomie 2% PKB było ostatnio w latach 2006-2007.;-0.0089954901486635;-0.0089954901486635;13.0;13.0;0.0;2.0;0.0;0.0769230769230769;0.3076923076923077;-1.8829914;10.250188;11.993841;15.84396;6.483976
Prawda;Mamy jedną z mocniejszych armii w Europie.;-0.1274808496236801;-0.1274808496236801;7.0;7.0;0.0;1.0;0.1428571428571428;0.1428571428571428;0.1428571428571428;-0.96590406;9.955811;10.437192;15.002172;5.6469173
Prawda;Przecież PiS jest przeciwko zlikwidowaniu finansowaniu z budżetu.;-0.0089954901486635;-0.1630017235875129;8.0;8.0;1.0;1.0;0.125;0.0;0.375;-0.946045;11.341798;12.880603;15.820368;5.8431425
Manipulacja;PiS zawsze był i jest przeciwko JOW-om, dzisiaj w związku z kalkulacją polityczną udaje, że sprawa jest otwarta, że chce o tym rozmawiać. Mówię jeszcze raz PiS był i jest przeciwko jednomandatowym okręgom wyborczym. Więc nie zakłamujmy rzeczywistości.;-0.1379589289426803;-0.1654008204738299;33.0;32.0;5.0;5.0;0.1212121212121212;0.0606060606060606;0.1818181818181818;-0.5235762;10.823394;10.827178;18.442648;4.472741
Prawda;Proszę zobaczyć, że w większości wyborów prezydenckich od 90 r. wszystko decydowało się w drugiej turze.;-0.1731061786413192;-0.1731061786413192;15.0;15.0;2.0;1.0;0.2666666666666666;0.0666666666666666;0.1333333333333333;0.42551583;10.0372095;10.295125;17.837086;6.173331
Prawda;Monika Olejnik: Ale nie, przyzna pan, że to katastrofa prezydentury, miał 70 proc. poparcia, zaufania, spadł tak nisko.;-0.0833572968840599;-0.0833572968840599;18.0;18.0;0.0;2.0;0.0555555555555555;0.1111111111111111;0.2777777777777778;0.5113353;10.217142;10.185999;17.537876;5.8538623
Prawda;Nie udało się powtórzyć frekwencji, która była przed pięcioma laty, to był główny powód, bo poszło do wyborów no, ponad półtora miliona mniej ludzi.;-0.216804563999176;-0.216804563999176;24.0;23.0;3.0;0.0;0.0416666666666666;0.0416666666666666;0.25;-0.09900603;10.225154;10.622471;18.195545;5.786396
Prawda;W Niemczech 20% wyborców oddaje swoje głosy korespondencyjnie;-0.1500594019889831;-0.1500594019889831;9.0;9.0;1.0;1.0;0.0;0.1111111111111111;0.2222222222222222;-1.2402132;10.904367;8.918812;15.966283;6.315507
Prawda;Z wizytowanych lokali tylko 16% odpowiadało standardom (przystosowania dla potrzeb osób niepełnosprawnych);-0.0089954901486635;-0.0089954901486635;13.0;13.0;1.0;0.0;0.1538461538461538;0.0;0.3846153846153846;-0.78224885;11.701415;9.854002;15.283097;6.68746
Prawda;Pieniądze na renowację zabytków Krakowa, które nie służą Kancelarii tylko Krakowowi. One są wliczane w budżet Kancelarii.;-0.2346707582473755;-0.0824969410896301;16.0;16.0;3.0;2.0;0.1875;0.0;0.375;-0.7552236;11.792442;12.092035;16.021034;5.8056736
Fałsz;Tak jest skonstruowany w Polsce mechanizm referendalny, że on daje wskazówki politykom i parlamentowi. Nie ma mocy wiążącej – to wynika z konstytucji.;-0.0089954901486635;-0.0999666166802247;22.0;22.0;2.0;2.0;0.1363636363636363;0.0909090909090909;0.2727272727272727;-0.2716329;11.829142;9.959988;18.318024;4.6367393
Fałsz;Niech pan zwróci uwagę, że zgłaszam referendum, czy zarządzam referendum, po raz pierwszy w Polsce po 11 latach. Mój poprzednik nie zrobił tego ani razu.;-0.2123439162969589;-0.1708338558673858;22.0;21.0;1.0;1.0;0.0909090909090909;0.0454545454545454;0.3636363636363636;-0.18053685;10.734317;10.904589;18.348402;4.92414
Fałsz;W Senacie jest tylko PO i PIS, nie ma nikogo, kto dostał się z zewnątrz, pozapartyjnie.;-0.1917375326156616;-0.1917375326156616;16.0;16.0;1.0;4.0;0.0;0.125;0.0625;0.09870048;10.176291;10.430418;18.270876;5.5147634
Manipulacja;I tak działałem konsekwentnie w zgodzie z tym, o czym mówiłem, że należy dążyć do tego, żeby ludzie mieli maksymalny wybór w kwestiach emerytur, dlatego jest w ustawie wprowadzony na wniosek Kancelarii Prezydenta, rozwiązanie tak zwanej emerytury częściowej.;-0.0692842677235603;-0.0692842677235603;35.0;33.0;4.0;1.0;0.1714285714285714;0.1428571428571428;0.3142857142857143;-0.746111;11.68741;10.743052;18.272655;4.6358976
Prawda;Prezydent nie ma prawa go budżetu wetować.;-0.2923470735549927;-0.2923470735549927;7.0;7.0;1.0;0.0;0.0;0.0;0.5714285714285714;0.439987;11.358213;9.41607;17.614286;5.2798796
Fałsz;Prezydent z mocy konstytucji nie podpisuje budżetu.;-0.1027137041091919;-0.1027137041091919;7.0;7.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.49853513;11.423905;9.42398;17.688837;5.295181
Prawda;W tej sprawie jest wielkie kłamstwo i manipulacja, szerzone przez posłów PO. Byłem ministrem w Kancelarii Prezydenta. Gdy ustawa przychodzi do prezydenta z Sejmu, prezydent może podjąć trzy decyzje: podpisać jeśli się zgadza, może wystąpić z wetem, a jeżeli stwierdzi, że jest sprzeczna z Konstytucją, ma obowiązek skierować ją do TK. Realizacją tego przepisu jest skierowanie ustawy do Trybunału.;-0.1948643028736114;-0.2748502162285149;52.0;47.0;4.0;6.0;0.0769230769230769;0.0384615384615384;0.4038461538461538;-0.08920549;11.767613;9.9631195;18.74018;4.6945033
Fałsz;Przypomnę, Janusz Korwin-Mikke proponuje monarchię, w której królem ma być prymas naszego kraju.;0.0096707036718726;0.0096707036718726;14.0;14.0;1.0;2.0;0.2142857142857142;0.0;0.1428571428571428;0.41379598;10.67655;10.0200815;17.872154;4.9589767
Fałsz;Na 100 senatorów 97 jest z Platformy i z PiSu.;-0.1440479606389999;-0.1440479606389999;9.0;9.0;2.0;2.0;0.1111111111111111;0.0;0.2222222222222222;0.1938774;10.370179;10.769694;18.715029;5.30516
Prawda;Mamy to już w Senacie, w 2011 roku obowiązywały jednomandatowe okręgi wyborcze w Senacie.;-0.0089954901486635;-0.0089954901486635;11.0;11.0;1.0;3.0;0.2727272727272727;0.0;0.2727272727272727;-0.2922191;11.375096;10.800987;18.104542;5.04276
Prawda;Pan Janusz Korwin-Mikke, który jest zatrudniony, ubezpiecza się w KRUSie.;-0.3805356323719024;-0.3805356323719024;11.0;11.0;1.0;1.0;0.0909090909090909;0.0909090909090909;0.2727272727272727;0.74002576;10.6043005;10.465823;17.421522;5.5857043
Prawda;Część Amerykanów ma cel, żeby zrobić wojnę światową, póki jeszcze Rosja i Chiny nie są silniejsze od Stanów Zjednoczonych.;-0.0775628611445427;-0.1033039987087249;18.0;18.0;1.0;4.0;0.1111111111111111;0.0;0.1111111111111111;-0.27612892;10.294366;9.895159;16.56668;5.054318
Prawda;Ponad 60% Anglików chce zrezygnować z JOW-ów.;-0.0089954901486635;-0.0089954901486635;9.0;9.0;2.0;1.0;0.0;0.0;0.1111111111111111;-0.9889527;10.966079;9.260664;15.850442;6.3411417
Prawda;W Wielkiej Brytanii jest 650 okręgów wyborczych.;-0.0927507132291793;-0.0927507132291793;7.0;7.0;0.0;1.0;0.2857142857142857;0.0;0.0;-0.7078898;11.275443;9.970777;14.934418;7.0248804
Prawda;Art 146 Konstytucji mówi jasno, że to Rada Ministrów prowadzi politykę zagraniczną.;-0.1218422874808311;-0.1218422874808311;12.0;12.0;0.0;2.0;0.0833333333333333;0.1666666666666666;0.0833333333333333;0.15469934;11.750656;9.52712;18.206861;4.7361107
Fałsz;Sektor małych i średnich przedsiębiorstw daje nam 70% PKB.;-0.0089954901486635;-0.0089954901486635;10.0;10.0;2.0;1.0;0.2;0.0;0.2;-0.47915882;10.489459;10.82814;15.0577;6.320336
Prawda;Gwarantuję, że za 860 milionów, które w ostatnich pięciu latach wydał urzędujący prezydent ;-0.0331467539072036;-0.0331467539072036;13.0;13.0;1.0;0.0;0.0769230769230769;0.0769230769230769;0.3846153846153846;-0.7108643;10.907514;11.085426;15.565559;6.9990735
Fałsz;Ziemiec: Ja tylko dodam, że konstytucja w artykule 134 daje prezydentowi zwierzchnictwo nad siłami zbrojnymi Rzeczpospolitej Polskiej, dlatego też pytałem o bezpieczeństwo.;-0.3041591048240661;-0.3041591048240661;22.0;22.0;1.0;2.0;0.1818181818181818;0.0454545454545454;0.2727272727272727;0.023291264;11.727837;9.919212;18.402521;4.557615
Prawda;Sekretarz Generalny ONZ, który przylatuje w przeddzień do Polski, także leci później do Kijowa i do Moskwy.;-0.0196269806474447;-0.0196269806474447;15.0;15.0;1.0;4.0;0.0666666666666666;0.0666666666666666;0.1333333333333333;0.70638394;10.271172;10.257123;17.351633;4.951117
Prawda;Nawet prezydent Chin, który przylatuje na te obchody zakończenia II Wojny Światowej – w Moskwie później leci do Mińska.;-0.0089954901486635;-0.0089954901486635;18.0;18.0;0.0;2.0;0.1666666666666666;0.0;0.2222222222222222;0.7367785;10.259761;10.327075;17.475227;4.8316665
Prawda;Przypominam, że to jest mocarstwo Rosja, które ma doktrynę na prewencyjne użycie takiej broni atomowej.;-0.3228014409542084;-0.3228014409542084;15.0;15.0;1.0;2.0;0.2;0.0;0.2;0.15037748;10.493601;9.740268;17.031496;5.2548523
Prawda;Chciałabym przypomnieć ostatnie słowa pana prezydenta, urzędującego pana prezydenta, który w jednym z ostatnich wywiadów powiedział, że Musimy pokazywać Rosji, że się jej nie boimy.;-0.005949982907623;-0.005949982907623;22.0;21.0;1.0;2.0;0.2727272727272727;0.1363636363636363;0.2272727272727272;0.06601981;10.525604;10.176579;17.830372;4.8761153
Fałsz;Wysyłamy 100 tys kontroli skarbowych rocznie, z czego 1⁄5 daje skutek.;-0.0826764404773712;-0.0826764404773712;11.0;11.0;0.0;0.0;0.0909090909090909;0.0909090909090909;0.1818181818181818;-0.5125356;11.227274;11.038192;15.129508;6.7984223
Fałsz;Pesa stworzyła pociąg homologowany na 250 km/h.;0.0886951610445976;0.0886951610445976;9.0;9.0;0.0;1.0;0.1111111111111111;0.0;0.1111111111111111;-0.2171101;11.298881;10.500593;15.104555;6.4158764
Prawda;Rzeczywiście jest zapisane w artykule 126 konstytucji, że prezydent czuwa nad jej przestrzeganiem.;-0.0085477596148848;-0.0085477596148848;13.0;13.0;1.0;0.0;0.1538461538461538;0.0;0.3076923076923077;0.09358053;11.851952;9.608543;18.29682;4.691916
Prawda; choć wiemy że dwie firmy produkujące helikoptery w Polsce są.;-0.2288827747106552;-0.1142388992011547;10.0;10.0;0.0;2.0;0.1;0.0;0.3;-0.4740058;10.992147;10.59069;15.25892;5.8398366
Fałsz;Średnia pensja w Polsce to 1800 złotych.;-0.0862951502203941;-0.0862951502203941;7.0;7.0;1.0;1.0;0.0;0.0;0.4285714285714285;-1.5936658;11.458294;11.802723;15.952594;6.7417555
Fałsz;W rankingu Międzynarodowego Banku Odbudowy i Rozwoju Polska zajmuje 86. miejsce w tworzeniu przyjaznej atmosfery dla przedsiębiorców.;-0.0089954901486635;-0.0089954901486635;17.0;16.0;1.0;1.0;0.1176470588235294;0.0;0.4117647058823529;-1.327187;9.454232;10.199976;15.995322;5.7920012
Fałsz;Gdybyśmy... przynajmniej podnieśli kwotę wolną od podatku do poziomu najwyższego w Europie, porównywalnego choćby do Hiszpanii, która jest krajem bardzo do nas podobnym pod wieloma względami, a ma kwotę 72 tysiące złotych rocznie.;-0.0089954901486635;-0.0089954901486635;30.0;30.0;5.0;3.0;0.1;0.1;0.3333333333333333;-1.8054934;10.858249;11.253139;16.52701;5.3977494
Fałsz;Mamy największy deficyt w historii naszego kraju.;-0.019732030108571;-0.019732030108571;7.0;7.0;1.0;0.0;0.1428571428571428;0.0;0.4285714285714285;-1.1209999;9.490491;10.584564;15.113264;6.013394
Fałsz;Mamy największy dług w historii Polski,;-0.0959772616624832;-0.0959772616624832;6.0;6.0;1.0;1.0;0.1666666666666666;0.0;0.3333333333333333;-1.1238633;9.488624;10.587608;15.109438;6.004637
Prawda;Mamy jakiś tam symboliczny wzrost na poziomie 2-3 procent PKB rocznie.;-0.0089954901486635;-0.0089954901486635;12.0;12.0;0.0;0.0;0.0833333333333333;0.1666666666666666;0.25;-1.347177;9.932693;11.490277;15.399812;6.6446004
Prawda;160 milionów wydawanych rocznie na Kancelarię Prezydenta, ten bizantyjski dwór z kilkuset osobami zatrudnionymi i średnią pensją 9000 złotych.;-0.2354916632175445;-0.2354916632175445;19.0;19.0;2.0;1.0;0.1578947368421052;0.0526315789473684;0.2631578947368421;-0.44653207;11.653196;11.492341;15.494307;6.594674
Prawda;Rzeczywiście po raz pierwszy w historii Polski jest taka sytuacja, że dwóch członków tej samej partii startuje w tym samym czasie w wyborach prezydenckich, ale partia popiera jednego kandydata, tutaj obecnego właśnie.;-0.0089954901486635;-0.0089954901486635;30.0;27.0;3.0;1.0;0.2333333333333333;0.0333333333333333;0.3333333333333333;-0.29290506;10.928645;10.315788;18.778414;5.097404
Fałsz;Polacy płacą za gaz więcej niż ktokolwiek w tej części świata.;-0.292327344417572;-0.292327344417572;11.0;11.0;0.0;1.0;0.0;0.0;0.3636363636363636;-1.0808334;10.112886;10.525246;15.057648;5.428944
Nieweryfikowalne;Nie było by mnie tutaj gdyby nie blisko 130 tysięcy podpisów zebranych przez naszych rodaków w kraju i za granicą.;-0.1628353297710418;-0.1628353297710418;20.0;19.0;3.0;0.0;0.1;0.1;0.05;-1.1249745;11.014326;9.611816;15.143732;7.195244
Fałsz;Polacy są w tej chwili najbardziej gruntownie rozbrojonym narodem w Europie.;-0.0089954901486635;-0.0089954901486635;10.0;10.0;1.0;2.0;0.1;0.2;0.2;-1.167058;9.678704;10.081742;15.543697;5.389745
Prawda;Mamy w Polsce  10 i pół mniej więcej tysiąca parafii.;-0.1132322326302528;-0.1132322326302528;10.0;10.0;1.0;1.0;0.2;0.1;0.1;-1.3102897;11.396462;10.032875;14.925548;7.0108013
Prawda;To było zacieśnianie stosunków z krajami Europy Środkowo-Wschodniej, on Lech Kaczyński bardzo dużo w tym kierunku robił Litwa, Łotwa, Estonia, Rumunia, Bułgaria, Węgry, Czechy wszędzie w tych krajach był.;-0.0089954901486635;-0.0089954901486635;29.0;26.0;3.0;9.0;0.0689655172413793;0.0344827586206896;0.1724137931034483;-0.91078675;10.4405365;10.208195;16.848766;4.4207344
Fałsz;Jedynym powodem dla zerwania konkordatu jest przepis mówiacy o płaceniu chyba 240tys. $ na Papieską Akademię Teologiczną. To jest oczywiście niesłuszne, bo dlaczego ateista czy człowiek innego wyznania miałby za to płacić... ale suma jest tak mała, że nie będę renegocjował konkordatu.;-0.5973238945007324;-0.4227354129155476;39.0;38.0;3.0;3.0;0.1538461538461538;0.0512820512820512;0.3333333333333333;0.099801846;11.40522;9.525347;17.777819;5.2678547
Fałsz;Takie dowody są niemożliwe, bo mamy dowody, że Globalne Ocieplenie nie raz występowało (Jura, Kreda, r.900 -1100...) i się samorzutnie cofało. Przyrost temperatury między 1600 (Baltyk zamarzał!) a 1800 był znacznie większy nic w latach 1800-2000 .;-0.0089954901486635;-0.0852183038368821;36.0;35.0;2.0;2.0;0.0833333333333333;0.0833333333333333;0.2777777777777778;-1.4619046;10.50438;10.912102;16.793287;5.774694
Fałsz;w tej chwili już na pewno byśmy zyskali. Dopłaty coraz mniejsze, głupota narzucana z Brukseli coraz wieksza;-0.4876281321048736;-0.4906234033405781;16.0;16.0;0.0;2.0;0.1875;0.1875;0.25;-1.349931;10.107877;11.393618;15.799347;6.280884
